#{"signature":"BA_NetworkPercolationExplosive_v7_N_400000_m_10_M_2","network_class":"NetworkBA_v7","percolation_class":"NetworkPercolationExplosive_v7","random_seed":1420893747,"m":10,"N":400000,"number_of_links":3999990,"number_of_nodes":400000,"M":2,"tc":0.7272,"dt":2.5e-06,"ensemble_size":2000,"En":2000,"date":"2019.12.6_23.48.2"}
# t=relative link density
# S_max = largest cluster
#<t>	<S_max>
0.6403875000000864	149.166
0.6403900000000864	149.1675
0.6403925000000864	149.1735
0.6403950000000864	149.1905
0.6403975000000864	149.1915
0.6404000000000865	149.196
0.6404025000000865	149.2015
0.6404050000000865	149.2015
0.6404075000000865	149.2015
0.6404100000000865	149.2015
0.6404125000000865	149.2255
0.6404150000000866	149.2275
0.6404175000000866	149.228
0.6404200000000866	149.2285
0.6404225000000866	149.229
0.6404250000000866	149.233
0.6404275000000866	149.234
0.6404300000000867	149.238
0.6404325000000867	149.248
0.6404350000000867	149.2495
0.6404375000000867	149.252
0.6404400000000867	149.256
0.6404425000000867	149.256
0.6404450000000868	149.261
0.6404475000000868	149.262
0.6404500000000868	149.262
0.6404525000000868	149.2785
0.6404550000000868	149.279
0.6404575000000868	149.28
0.6404600000000868	149.28
0.6404625000000869	149.287
0.6404650000000869	149.289
0.6404675000000869	149.2895
0.6404700000000869	149.3105
0.6404725000000869	149.3195
0.6404750000000869	149.32
0.640477500000087	149.326
0.640480000000087	149.3365
0.640482500000087	149.359
0.640485000000087	149.359
0.640487500000087	149.3605
0.640490000000087	149.361
0.6404925000000871	149.364
0.6404950000000871	149.3645
0.6404975000000871	149.3655
0.6405000000000871	149.366
0.6405025000000871	149.366
0.6405050000000871	149.3845
0.6405075000000872	149.3965
0.6405100000000872	149.4065
0.6405125000000872	149.4075
0.6405150000000872	149.4085
0.6405175000000872	149.4105
0.6405200000000872	149.4125
0.6405225000000873	149.418
0.6405250000000873	149.4185
0.6405275000000873	149.419
0.6405300000000873	149.4205
0.6405325000000873	149.4365
0.6405350000000873	149.439
0.6405375000000874	149.439
0.6405400000000874	149.44
0.6405425000000874	149.445
0.6405450000000874	149.4455
0.6405475000000874	149.4455
0.6405500000000874	149.4525
0.6405525000000875	149.459
0.6405550000000875	149.4625
0.6405575000000875	149.463
0.6405600000000875	149.471
0.6405625000000875	149.472
0.6405650000000875	149.478
0.6405675000000876	149.4865
0.6405700000000876	149.4865
0.6405725000000876	149.494
0.6405750000000876	149.516
0.6405775000000876	149.529
0.6405800000000876	149.537
0.6405825000000877	149.5375
0.6405850000000877	149.542
0.6405875000000877	149.542
0.6405900000000877	149.542
0.6405925000000877	149.5435
0.6405950000000877	149.5475
0.6405975000000877	149.5575
0.6406000000000878	149.5575
0.6406025000000878	149.56
0.6406050000000878	149.561
0.6406075000000878	149.5705
0.6406100000000878	149.5935
0.6406125000000878	149.5935
0.6406150000000879	149.6025
0.6406175000000879	149.6155
0.6406200000000879	149.627
0.6406225000000879	149.63
0.6406250000000879	149.6405
0.6406275000000879	149.6695
0.640630000000088	149.673
0.640632500000088	149.692
0.640635000000088	149.6925
0.640637500000088	149.6935
0.640640000000088	149.695
0.640642500000088	149.6965
0.6406450000000881	149.7005
0.6406475000000881	149.7005
0.6406500000000881	149.703
0.6406525000000881	149.708
0.6406550000000881	149.709
0.6406575000000881	149.709
0.6406600000000882	149.7095
0.6406625000000882	149.71
0.6406650000000882	149.712
0.6406675000000882	149.712
0.6406700000000882	149.7205
0.6406725000000882	149.731
0.6406750000000883	149.7335
0.6406775000000883	149.7405
0.6406800000000883	149.744
0.6406825000000883	149.7505
0.6406850000000883	149.751
0.6406875000000883	149.7585
0.6406900000000884	149.7605
0.6406925000000884	149.7605
0.6406950000000884	149.7835
0.6406975000000884	149.796
0.6407000000000884	149.7995
0.6407025000000884	149.807
0.6407050000000885	149.8105
0.6407075000000885	149.822
0.6407100000000885	149.822
0.6407125000000885	149.822
0.6407150000000885	149.828
0.6407175000000885	149.8305
0.6407200000000886	149.8315
0.6407225000000886	149.833
0.6407250000000886	149.834
0.6407275000000886	149.834
0.6407300000000886	149.8365
0.6407325000000886	149.837
0.6407350000000887	149.837
0.6407375000000887	149.84
0.6407400000000887	149.8425
0.6407425000000887	149.852
0.6407450000000887	149.852
0.6407475000000887	149.8555
0.6407500000000887	149.863
0.6407525000000888	149.866
0.6407550000000888	149.876
0.6407575000000888	149.882
0.6407600000000888	149.882
0.6407625000000888	149.886
0.6407650000000888	149.895
0.6407675000000889	149.8955
0.6407700000000889	149.8955
0.6407725000000889	149.8955
0.6407750000000889	149.898
0.6407775000000889	149.9225
0.6407800000000889	149.9425
0.640782500000089	149.9555
0.640785000000089	149.973
0.640787500000089	149.9765
0.640790000000089	149.977
0.640792500000089	149.977
0.640795000000089	149.9865
0.6407975000000891	149.9865
0.6408000000000891	150.0195
0.6408025000000891	150.0205
0.6408050000000891	150.03
0.6408075000000891	150.0355
0.6408100000000891	150.0375
0.6408125000000892	150.0405
0.6408150000000892	150.0415
0.6408175000000892	150.044
0.6408200000000892	150.047
0.6408225000000892	150.047
0.6408250000000892	150.048
0.6408275000000893	150.0605
0.6408300000000893	150.061
0.6408325000000893	150.0645
0.6408350000000893	150.0645
0.6408375000000893	150.067
0.6408400000000893	150.0675
0.6408425000000894	150.0675
0.6408450000000894	150.0735
0.6408475000000894	150.079
0.6408500000000894	150.0805
0.6408525000000894	150.088
0.6408550000000894	150.098
0.6408575000000895	150.1045
0.6408600000000895	150.1045
0.6408625000000895	150.1085
0.6408650000000895	150.1165
0.6408675000000895	150.125
0.6408700000000895	150.125
0.6408725000000896	150.125
0.6408750000000896	150.1265
0.6408775000000896	150.1305
0.6408800000000896	150.133
0.6408825000000896	150.1355
0.6408850000000896	150.1365
0.6408875000000896	150.1505
0.6408900000000897	150.1575
0.6408925000000897	150.163
0.6408950000000897	150.171
0.6408975000000897	150.1735
0.6409000000000897	150.178
0.6409025000000897	150.1895
0.6409050000000898	150.1965
0.6409075000000898	150.2205
0.6409100000000898	150.2205
0.6409125000000898	150.2355
0.6409150000000898	150.236
0.6409175000000898	150.236
0.6409200000000899	150.237
0.6409225000000899	150.25
0.6409250000000899	150.26
0.6409275000000899	150.264
0.6409300000000899	150.276
0.6409325000000899	150.277
0.64093500000009	150.288
0.64093750000009	150.288
0.64094000000009	150.288
0.64094250000009	150.2915
0.64094500000009	150.2925
0.64094750000009	150.298
0.6409500000000901	150.309
0.6409525000000901	150.316
0.6409550000000901	150.322
0.6409575000000901	150.326
0.6409600000000901	150.33
0.6409625000000901	150.338
0.6409650000000902	150.346
0.6409675000000902	150.3575
0.6409700000000902	150.358
0.6409725000000902	150.358
0.6409750000000902	150.358
0.6409775000000902	150.3605
0.6409800000000903	150.3695
0.6409825000000903	150.373
0.6409850000000903	150.382
0.6409875000000903	150.383
0.6409900000000903	150.3855
0.6409925000000903	150.392
0.6409950000000904	150.393
0.6409975000000904	150.393
0.6410000000000904	150.4205
0.6410025000000904	150.4205
0.6410050000000904	150.4205
0.6410075000000904	150.4235
0.6410100000000905	150.43
0.6410125000000905	150.4365
0.6410150000000905	150.44
0.6410175000000905	150.448
0.6410200000000905	150.4485
0.6410225000000905	150.4605
0.6410250000000906	150.4655
0.6410275000000906	150.4655
0.6410300000000906	150.466
0.6410325000000906	150.4755
0.6410350000000906	150.4885
0.6410375000000906	150.4885
0.6410400000000906	150.4895
0.6410425000000907	150.5025
0.6410450000000907	150.504
0.6410475000000907	150.5055
0.6410500000000907	150.5055
0.6410525000000907	150.5105
0.6410550000000907	150.5105
0.6410575000000908	150.5115
0.6410600000000908	150.5135
0.6410625000000908	150.5195
0.6410650000000908	150.5195
0.6410675000000908	150.5195
0.6410700000000908	150.5195
0.6410725000000909	150.5215
0.6410750000000909	150.5215
0.6410775000000909	150.5315
0.6410800000000909	150.555
0.6410825000000909	150.5585
0.6410850000000909	150.562
0.641087500000091	150.573
0.641090000000091	150.575
0.641092500000091	150.579
0.641095000000091	150.581
0.641097500000091	150.581
0.641100000000091	150.581
0.6411025000000911	150.5815
0.6411050000000911	150.585
0.6411075000000911	150.6005
0.6411100000000911	150.603
0.6411125000000911	150.6045
0.6411150000000911	150.6045
0.6411175000000912	150.6105
0.6411200000000912	150.6405
0.6411225000000912	150.6475
0.6411250000000912	150.6475
0.6411275000000912	150.6485
0.6411300000000912	150.6515
0.6411325000000913	150.652
0.6411350000000913	150.6525
0.6411375000000913	150.656
0.6411400000000913	150.6675
0.6411425000000913	150.6705
0.6411450000000913	150.6785
0.6411475000000914	150.679
0.6411500000000914	150.679
0.6411525000000914	150.703
0.6411550000000914	150.703
0.6411575000000914	150.704
0.6411600000000914	150.7115
0.6411625000000915	150.712
0.6411650000000915	150.717
0.6411675000000915	150.7175
0.6411700000000915	150.7225
0.6411725000000915	150.7225
0.6411750000000915	150.739
0.6411775000000915	150.7395
0.6411800000000916	150.7395
0.6411825000000916	150.7395
0.6411850000000916	150.744
0.6411875000000916	150.7575
0.6411900000000916	150.768
0.6411925000000916	150.768
0.6411950000000917	150.773
0.6411975000000917	150.7735
0.6412000000000917	150.7905
0.6412025000000917	150.8035
0.6412050000000917	150.8035
0.6412075000000917	150.804
0.6412100000000918	150.8045
0.6412125000000918	150.805
0.6412150000000918	150.805
0.6412175000000918	150.81
0.6412200000000918	150.8175
0.6412225000000918	150.823
0.6412250000000919	150.8255
0.6412275000000919	150.837
0.6412300000000919	150.8465
0.6412325000000919	150.854
0.6412350000000919	150.861
0.6412375000000919	150.8615
0.641240000000092	150.862
0.641242500000092	150.867
0.641245000000092	150.872
0.641247500000092	150.881
0.641250000000092	150.881
0.641252500000092	150.892
0.6412550000000921	150.8935
0.6412575000000921	150.9135
0.6412600000000921	150.916
0.6412625000000921	150.9175
0.6412650000000921	150.9175
0.6412675000000921	150.931
0.6412700000000922	150.9315
0.6412725000000922	150.938
0.6412750000000922	150.938
0.6412775000000922	150.9475
0.6412800000000922	150.949
0.6412825000000922	150.949
0.6412850000000923	150.959
0.6412875000000923	150.959
0.6412900000000923	150.9635
0.6412925000000923	150.9635
0.6412950000000923	150.9725
0.6412975000000923	150.9855
0.6413000000000924	150.9855
0.6413025000000924	150.9915
0.6413050000000924	150.9915
0.6413075000000924	150.992
0.6413100000000924	150.992
0.6413125000000924	150.992
0.6413150000000924	151.0045
0.6413175000000925	151.005
0.6413200000000925	151.005
0.6413225000000925	151.0055
0.6413250000000925	151.0075
0.6413275000000925	151.01
0.6413300000000925	151.01
0.6413325000000926	151.01
0.6413350000000926	151.01
0.6413375000000926	151.0115
0.6413400000000926	151.012
0.6413425000000926	151.0125
0.6413450000000926	151.0135
0.6413475000000927	151.014
0.6413500000000927	151.014
0.6413525000000927	151.015
0.6413550000000927	151.018
0.6413575000000927	151.026
0.6413600000000927	151.027
0.6413625000000928	151.0395
0.6413650000000928	151.0395
0.6413675000000928	151.0405
0.6413700000000928	151.0475
0.6413725000000928	151.0475
0.6413750000000928	151.065
0.6413775000000929	151.065
0.6413800000000929	151.067
0.6413825000000929	151.082
0.6413850000000929	151.083
0.6413875000000929	151.083
0.6413900000000929	151.083
0.641392500000093	151.083
0.641395000000093	151.083
0.641397500000093	151.091
0.641400000000093	151.095
0.641402500000093	151.095
0.641405000000093	151.105
0.6414075000000931	151.106
0.6414100000000931	151.1065
0.6414125000000931	151.1065
0.6414150000000931	151.1065
0.6414175000000931	151.1135
0.6414200000000931	151.114
0.6414225000000932	151.115
0.6414250000000932	151.119
0.6414275000000932	151.131
0.6414300000000932	151.131
0.6414325000000932	151.1335
0.6414350000000932	151.159
0.6414375000000933	151.1705
0.6414400000000933	151.1705
0.6414425000000933	151.1875
0.6414450000000933	151.2
0.6414475000000933	151.2
0.6414500000000933	151.2
0.6414525000000934	151.209
0.6414550000000934	151.209
0.6414575000000934	151.2145
0.6414600000000934	151.228
0.6414625000000934	151.2345
0.6414650000000934	151.2555
0.6414675000000934	151.2565
0.6414700000000935	151.2605
0.6414725000000935	151.2715
0.6414750000000935	151.2715
0.6414775000000935	151.277
0.6414800000000935	151.277
0.6414825000000935	151.2775
0.6414850000000936	151.2835
0.6414875000000936	151.29
0.6414900000000936	151.29
0.6414925000000936	151.2945
0.6414950000000936	151.2955
0.6414975000000936	151.296
0.6415000000000937	151.306
0.6415025000000937	151.306
0.6415050000000937	151.312
0.6415075000000937	151.313
0.6415100000000937	151.3155
0.6415125000000937	151.3155
0.6415150000000938	151.316
0.6415175000000938	151.323
0.6415200000000938	151.3365
0.6415225000000938	151.3665
0.6415250000000938	151.367
0.6415275000000938	151.3695
0.6415300000000939	151.378
0.6415325000000939	151.378
0.6415350000000939	151.386
0.6415375000000939	151.3935
0.6415400000000939	151.401
0.6415425000000939	151.401
0.641545000000094	151.42
0.641547500000094	151.4205
0.641550000000094	151.426
0.641552500000094	151.441
0.641555000000094	151.441
0.641557500000094	151.441
0.6415600000000941	151.447
0.6415625000000941	151.448
0.6415650000000941	151.4525
0.6415675000000941	151.4545
0.6415700000000941	151.4555
0.6415725000000941	151.4555
0.6415750000000942	151.4555
0.6415775000000942	151.4565
0.6415800000000942	151.4585
0.6415825000000942	151.459
0.6415850000000942	151.469
0.6415875000000942	151.474
0.6415900000000943	151.475
0.6415925000000943	151.4785
0.6415950000000943	151.4935
0.6415975000000943	151.4945
0.6416000000000943	151.495
0.6416025000000943	151.4975
0.6416050000000943	151.5015
0.6416075000000944	151.51
0.6416100000000944	151.512
0.6416125000000944	151.512
0.6416150000000944	151.512
0.6416175000000944	151.512
0.6416200000000944	151.5135
0.6416225000000945	151.514
0.6416250000000945	151.526
0.6416275000000945	151.5475
0.6416300000000945	151.549
0.6416325000000945	151.5735
0.6416350000000945	151.592
0.6416375000000946	151.606
0.6416400000000946	151.6065
0.6416425000000946	151.611
0.6416450000000946	151.6175
0.6416475000000946	151.6295
0.6416500000000946	151.633
0.6416525000000947	151.646
0.6416550000000947	151.647
0.6416575000000947	151.648
0.6416600000000947	151.651
0.6416625000000947	151.652
0.6416650000000947	151.6605
0.6416675000000948	151.662
0.6416700000000948	151.6795
0.6416725000000948	151.682
0.6416750000000948	151.699
0.6416775000000948	151.702
0.6416800000000948	151.7165
0.6416825000000949	151.7265
0.6416850000000949	151.7265
0.6416875000000949	151.727
0.6416900000000949	151.7315
0.6416925000000949	151.7315
0.6416950000000949	151.7315
0.641697500000095	151.7325
0.641700000000095	151.7325
0.641702500000095	151.736
0.641705000000095	151.7385
0.641707500000095	151.7385
0.641710000000095	151.7385
0.6417125000000951	151.764
0.6417150000000951	151.7645
0.6417175000000951	151.7655
0.6417200000000951	151.7655
0.6417225000000951	151.766
0.6417250000000951	151.776
0.6417275000000952	151.7805
0.6417300000000952	151.787
0.6417325000000952	151.787
0.6417350000000952	151.7905
0.6417375000000952	151.8115
0.6417400000000952	151.8125
0.6417425000000953	151.813
0.6417450000000953	151.815
0.6417475000000953	151.8235
0.6417500000000953	151.825
0.6417525000000953	151.825
0.6417550000000953	151.831
0.6417575000000953	151.8315
0.6417600000000954	151.832
0.6417625000000954	151.8335
0.6417650000000954	151.8335
0.6417675000000954	151.8375
0.6417700000000954	151.846
0.6417725000000954	151.847
0.6417750000000955	151.847
0.6417775000000955	151.8545
0.6417800000000955	151.865
0.6417825000000955	151.872
0.6417850000000955	151.883
0.6417875000000955	151.8905
0.6417900000000956	151.896
0.6417925000000956	151.928
0.6417950000000956	151.9285
0.6417975000000956	151.9355
0.6418000000000956	151.9355
0.6418025000000956	151.9395
0.6418050000000957	151.9415
0.6418075000000957	151.9415
0.6418100000000957	151.942
0.6418125000000957	151.9745
0.6418150000000957	151.977
0.6418175000000957	151.9795
0.6418200000000958	151.9855
0.6418225000000958	151.986
0.6418250000000958	151.987
0.6418275000000958	151.993
0.6418300000000958	151.994
0.6418325000000958	151.995
0.6418350000000959	152.012
0.6418375000000959	152.022
0.6418400000000959	152.0235
0.6418425000000959	152.026
0.6418450000000959	152.0345
0.6418475000000959	152.0345
0.641850000000096	152.0415
0.641852500000096	152.047
0.641855000000096	152.057
0.641857500000096	152.0615
0.641860000000096	152.0615
0.641862500000096	152.0665
0.6418650000000961	152.067
0.6418675000000961	152.07
0.6418700000000961	152.0725
0.6418725000000961	152.0725
0.6418750000000961	152.0725
0.6418775000000961	152.0805
0.6418800000000962	152.1035
0.6418825000000962	152.105
0.6418850000000962	152.1175
0.6418875000000962	152.1215
0.6418900000000962	152.126
0.6418925000000962	152.126
0.6418950000000962	152.1385
0.6418975000000963	152.146
0.6419000000000963	152.1465
0.6419025000000963	152.1595
0.6419050000000963	152.16
0.6419075000000963	152.169
0.6419100000000963	152.169
0.6419125000000964	152.169
0.6419150000000964	152.1705
0.6419175000000964	152.199
0.6419200000000964	152.205
0.6419225000000964	152.205
0.6419250000000964	152.206
0.6419275000000965	152.206
0.6419300000000965	152.223
0.6419325000000965	152.2235
0.6419350000000965	152.224
0.6419375000000965	152.2255
0.6419400000000965	152.2275
0.6419425000000966	152.2295
0.6419450000000966	152.2295
0.6419475000000966	152.242
0.6419500000000966	152.243
0.6419525000000966	152.258
0.6419550000000966	152.259
0.6419575000000967	152.271
0.6419600000000967	152.275
0.6419625000000967	152.278
0.6419650000000967	152.2795
0.6419675000000967	152.283
0.6419700000000967	152.2895
0.6419725000000968	152.2905
0.6419750000000968	152.3005
0.6419775000000968	152.3175
0.6419800000000968	152.3205
0.6419825000000968	152.325
0.6419850000000968	152.327
0.6419875000000969	152.3375
0.6419900000000969	152.3415
0.6419925000000969	152.3625
0.6419950000000969	152.363
0.6419975000000969	152.364
0.6420000000000969	152.3715
0.642002500000097	152.374
0.642005000000097	152.383
0.642007500000097	152.3915
0.642010000000097	152.3915
0.642012500000097	152.395
0.642015000000097	152.3965
0.6420175000000971	152.3965
0.6420200000000971	152.4095
0.6420225000000971	152.4105
0.6420250000000971	152.4175
0.6420275000000971	152.421
0.6420300000000971	152.424
0.6420325000000972	152.4245
0.6420350000000972	152.43
0.6420375000000972	152.4395
0.6420400000000972	152.4405
0.6420425000000972	152.446
0.6420450000000972	152.452
0.6420475000000972	152.452
0.6420500000000973	152.4525
0.6420525000000973	152.469
0.6420550000000973	152.469
0.6420575000000973	152.469
0.6420600000000973	152.4705
0.6420625000000973	152.482
0.6420650000000974	152.482
0.6420675000000974	152.484
0.6420700000000974	152.4875
0.6420725000000974	152.4875
0.6420750000000974	152.492
0.6420775000000974	152.492
0.6420800000000975	152.496
0.6420825000000975	152.496
0.6420850000000975	152.496
0.6420875000000975	152.497
0.6420900000000975	152.53
0.6420925000000975	152.531
0.6420950000000976	152.536
0.6420975000000976	152.557
0.6421000000000976	152.5595
0.6421025000000976	152.5655
0.6421050000000976	152.5655
0.6421075000000976	152.5675
0.6421100000000977	152.5675
0.6421125000000977	152.5725
0.6421150000000977	152.575
0.6421175000000977	152.581
0.6421200000000977	152.582
0.6421225000000977	152.582
0.6421250000000978	152.583
0.6421275000000978	152.591
0.6421300000000978	152.591
0.6421325000000978	152.601
0.6421350000000978	152.6045
0.6421375000000978	152.6045
0.6421400000000979	152.6055
0.6421425000000979	152.6055
0.6421450000000979	152.6285
0.6421475000000979	152.6295
0.6421500000000979	152.6295
0.6421525000000979	152.634
0.642155000000098	152.638
0.642157500000098	152.645
0.642160000000098	152.645
0.642162500000098	152.6455
0.642165000000098	152.646
0.642167500000098	152.6465
0.6421700000000981	152.6515
0.6421725000000981	152.6515
0.6421750000000981	152.6525
0.6421775000000981	152.6645
0.6421800000000981	152.666
0.6421825000000981	152.667
0.6421850000000981	152.669
0.6421875000000982	152.677
0.6421900000000982	152.6795
0.6421925000000982	152.693
0.6421950000000982	152.6955
0.6421975000000982	152.7115
0.6422000000000982	152.713
0.6422025000000983	152.716
0.6422050000000983	152.7225
0.6422075000000983	152.7245
0.6422100000000983	152.7255
0.6422125000000983	152.7255
0.6422150000000983	152.7335
0.6422175000000984	152.736
0.6422200000000984	152.736
0.6422225000000984	152.736
0.6422250000000984	152.7375
0.6422275000000984	152.7375
0.6422300000000984	152.747
0.6422325000000985	152.747
0.6422350000000985	152.75
0.6422375000000985	152.752
0.6422400000000985	152.753
0.6422425000000985	152.754
0.6422450000000985	152.754
0.6422475000000986	152.7645
0.6422500000000986	152.777
0.6422525000000986	152.777
0.6422550000000986	152.7805
0.6422575000000986	152.787
0.6422600000000986	152.7895
0.6422625000000987	152.7895
0.6422650000000987	152.794
0.6422675000000987	152.797
0.6422700000000987	152.7995
0.6422725000000987	152.7995
0.6422750000000987	152.7995
0.6422775000000988	152.8105
0.6422800000000988	152.8125
0.6422825000000988	152.8195
0.6422850000000988	152.8195
0.6422875000000988	152.826
0.6422900000000988	152.829
0.6422925000000989	152.849
0.6422950000000989	152.852
0.6422975000000989	152.8525
0.6423000000000989	152.8575
0.6423025000000989	152.8575
0.6423050000000989	152.8575
0.642307500000099	152.858
0.642310000000099	152.862
0.642312500000099	152.8625
0.642315000000099	152.865
0.642317500000099	152.8695
0.642320000000099	152.8695
0.6423225000000991	152.87
0.6423250000000991	152.8705
0.6423275000000991	152.8745
0.6423300000000991	152.8755
0.6423325000000991	152.885
0.6423350000000991	152.885
0.6423375000000991	152.8885
0.6423400000000992	152.8885
0.6423425000000992	152.889
0.6423450000000992	152.89
0.6423475000000992	152.9
0.6423500000000992	152.902
0.6423525000000992	152.9025
0.6423550000000993	152.9025
0.6423575000000993	152.92
0.6423600000000993	152.92
0.6423625000000993	152.939
0.6423650000000993	152.939
0.6423675000000993	152.939
0.6423700000000994	152.939
0.6423725000000994	152.9395
0.6423750000000994	152.9435
0.6423775000000994	152.9435
0.6423800000000994	152.9435
0.6423825000000994	152.9435
0.6423850000000995	152.948
0.6423875000000995	152.955
0.6423900000000995	152.9565
0.6423925000000995	152.964
0.6423950000000995	152.9645
0.6423975000000995	152.969
0.6424000000000996	152.969
0.6424025000000996	152.969
0.6424050000000996	152.9695
0.6424075000000996	152.983
0.6424100000000996	152.987
0.6424125000000996	152.9995
0.6424150000000997	153.005
0.6424175000000997	153.039
0.6424200000000997	153.043
0.6424225000000997	153.061
0.6424250000000997	153.062
0.6424275000000997	153.062
0.6424300000000998	153.088
0.6424325000000998	153.0905
0.6424350000000998	153.0975
0.6424375000000998	153.1055
0.6424400000000998	153.11
0.6424425000000998	153.1245
0.6424450000000999	153.1385
0.6424475000000999	153.139
0.6424500000000999	153.1435
0.6424525000000999	153.144
0.6424550000000999	153.144
0.6424575000000999	153.1555
0.6424600000001	153.1555
0.6424625000001	153.157
0.6424650000001	153.163
0.6424675000001	153.172
0.6424700000001	153.1765
0.6424725000001	153.1875
0.6424750000001	153.189
0.6424775000001001	153.209
0.6424800000001001	153.2135
0.6424825000001001	153.218
0.6424850000001001	153.2185
0.6424875000001001	153.2185
0.6424900000001001	153.2185
0.6424925000001002	153.219
0.6424950000001002	153.22
0.6424975000001002	153.228
0.6425000000001002	153.229
0.6425025000001002	153.2345
0.6425050000001002	153.2355
0.6425075000001003	153.236
0.6425100000001003	153.246
0.6425125000001003	153.2585
0.6425150000001003	153.2675
0.6425175000001003	153.2805
0.6425200000001003	153.2935
0.6425225000001004	153.2995
0.6425250000001004	153.3125
0.6425275000001004	153.3125
0.6425300000001004	153.3235
0.6425325000001004	153.3235
0.6425350000001004	153.3235
0.6425375000001005	153.3245
0.6425400000001005	153.3245
0.6425425000001005	153.327
0.6425450000001005	153.327
0.6425475000001005	153.3335
0.6425500000001005	153.3535
0.6425525000001006	153.3535
0.6425550000001006	153.3535
0.6425575000001006	153.3545
0.6425600000001006	153.3545
0.6425625000001006	153.355
0.6425650000001006	153.3575
0.6425675000001007	153.3625
0.6425700000001007	153.366
0.6425725000001007	153.366
0.6425750000001007	153.37
0.6425775000001007	153.374
0.6425800000001007	153.374
0.6425825000001008	153.3825
0.6425850000001008	153.3895
0.6425875000001008	153.394
0.6425900000001008	153.394
0.6425925000001008	153.3965
0.6425950000001008	153.3965
0.6425975000001009	153.397
0.6426000000001009	153.4065
0.6426025000001009	153.4065
0.6426050000001009	153.4145
0.6426075000001009	153.4175
0.6426100000001009	153.4175
0.642612500000101	153.4205
0.642615000000101	153.4205
0.642617500000101	153.431
0.642620000000101	153.431
0.642622500000101	153.434
0.642625000000101	153.4445
0.642627500000101	153.4465
0.6426300000001011	153.447
0.6426325000001011	153.45
0.6426350000001011	153.45
0.6426375000001011	153.454
0.6426400000001011	153.463
0.6426425000001011	153.469
0.6426450000001012	153.476
0.6426475000001012	153.4835
0.6426500000001012	153.4955
0.6426525000001012	153.5
0.6426550000001012	153.5035
0.6426575000001012	153.504
0.6426600000001013	153.5075
0.6426625000001013	153.509
0.6426650000001013	153.5095
0.6426675000001013	153.5235
0.6426700000001013	153.5235
0.6426725000001013	153.5365
0.6426750000001014	153.5365
0.6426775000001014	153.5395
0.6426800000001014	153.5425
0.6426825000001014	153.563
0.6426850000001014	153.567
0.6426875000001014	153.5725
0.6426900000001015	153.578
0.6426925000001015	153.5895
0.6426950000001015	153.595
0.6426975000001015	153.606
0.6427000000001015	153.606
0.6427025000001015	153.612
0.6427050000001016	153.6135
0.6427075000001016	153.6145
0.6427100000001016	153.616
0.6427125000001016	153.6205
0.6427150000001016	153.6205
0.6427175000001016	153.6335
0.6427200000001017	153.638
0.6427225000001017	153.646
0.6427250000001017	153.648
0.6427275000001017	153.6495
0.6427300000001017	153.654
0.6427325000001017	153.6555
0.6427350000001018	153.657
0.6427375000001018	153.662
0.6427400000001018	153.6635
0.6427425000001018	153.683
0.6427450000001018	153.6835
0.6427475000001018	153.69
0.6427500000001019	153.6905
0.6427525000001019	153.694
0.6427550000001019	153.709
0.6427575000001019	153.717
0.6427600000001019	153.718
0.6427625000001019	153.723
0.6427650000001019	153.723
0.642767500000102	153.727
0.642770000000102	153.731
0.642772500000102	153.735
0.642775000000102	153.7375
0.642777500000102	153.757
0.642780000000102	153.7625
0.6427825000001021	153.764
0.6427850000001021	153.7685
0.6427875000001021	153.7695
0.6427900000001021	153.774
0.6427925000001021	153.78
0.6427950000001021	153.782
0.6427975000001022	153.79
0.6428000000001022	153.79
0.6428025000001022	153.7935
0.6428050000001022	153.808
0.6428075000001022	153.808
0.6428100000001022	153.813
0.6428125000001023	153.8145
0.6428150000001023	153.8175
0.6428175000001023	153.82
0.6428200000001023	153.822
0.6428225000001023	153.8225
0.6428250000001023	153.8295
0.6428275000001024	153.8405
0.6428300000001024	153.8475
0.6428325000001024	153.849
0.6428350000001024	153.851
0.6428375000001024	153.8515
0.6428400000001024	153.8515
0.6428425000001025	153.853
0.6428450000001025	153.867
0.6428475000001025	153.871
0.6428500000001025	153.8825
0.6428525000001025	153.892
0.6428550000001025	153.8935
0.6428575000001026	153.8935
0.6428600000001026	153.895
0.6428625000001026	153.895
0.6428650000001026	153.896
0.6428675000001026	153.8965
0.6428700000001026	153.8985
0.6428725000001027	153.899
0.6428750000001027	153.9105
0.6428775000001027	153.9135
0.6428800000001027	153.919
0.6428825000001027	153.9195
0.6428850000001027	153.924
0.6428875000001028	153.9285
0.6428900000001028	153.93
0.6428925000001028	153.9405
0.6428950000001028	153.9435
0.6428975000001028	153.9455
0.6429000000001028	153.9535
0.6429025000001029	153.9535
0.6429050000001029	153.9575
0.6429075000001029	153.9675
0.6429100000001029	153.973
0.6429125000001029	153.973
0.6429150000001029	153.989
0.6429175000001029	153.991
0.642920000000103	154.002
0.642922500000103	154.004
0.642925000000103	154.024
0.642927500000103	154.024
0.642930000000103	154.0295
0.642932500000103	154.0295
0.6429350000001031	154.0305
0.6429375000001031	154.047
0.6429400000001031	154.053
0.6429425000001031	154.053
0.6429450000001031	154.054
0.6429475000001031	154.0585
0.6429500000001032	154.0715
0.6429525000001032	154.073
0.6429550000001032	154.0795
0.6429575000001032	154.085
0.6429600000001032	154.0905
